Calle,Colonia,Delegacin,EspecialistasFaltantesseparaporcomas,Estado,Foto,HerramientasExistentes,HerramientasFaltantes,Hora,HoradelReporte,ManodeObraExistente,ManodeObraFaltante,MedicamentosExistentes,MedicamentosFaltantes,Municipio,NmeroExterioroAproximado,NmerodePersonasAtrapadas,NmerodePersonasDesaparecidas,NmerodePersonasFallecidas,NmerodePersonasLesionadas,NmerodePersonasRescatadas,OtraReferenciadeUbicacin,Timestamp,TipoDao,TipodeInfraestructura,TipodeUso,TipodelDao,Verificado,VveresExistentes,VveresFaltantes,VveresSobrantes,latitud,longitud
Melchor ocampo,Anzures,Miguel Hidalgo,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,257.0,0,0,0,0,0,,9/22/2017 14:10:27,Daño,Edificio,Mixto,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.339561800000002,-99.1713107
Shakespeare ,Anzures,Miguel Hidalgo,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,5535615575,84.0,0,0,0,0,0,Curi y Cantu,9/22/2017 14:25:49,Daño,Edificio,Comercial,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4288443,-99.1774311
Descartes,Anzures,Miguel Hidalgo,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,16.0,0,0,0,0,0,Melchor Ocampo y Víctor Hugo,9/22/2017 15:13:48,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4272979,-99.1760932
Víctor Hugo ,Zacahitzco,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,No,No,1506179243.127772,,No,No,No ,No ,,25.0,0,0,0,0,0,Plutarco y Miravalle ,9/22/2017 15:35:45,Daño,Edificio,Comercial,Daño,Sí,No,No,Si tienes info entra a: http://bit.ly/Verificado19s,19.427971399999997,-99.1763064
Prolongación Uxmal ,General Anaya,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,No aplica ,1067.0,0,0,0,0,0,Esq. Eje 8 ,9/22/2017 15:56:15,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.362243,-99.1605717
Manuel Rincón ,General Anaya,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,Nada,Nada,1506179243.127772,,Nada,Nada,Nada,Nada,,142.0,0,0,0,0,0,,9/22/2017 16:38:22,Daño,Edificio,Habitacional,Daño,Sí,Nada,Nada,Si tienes info entra a: http://bit.ly/Verificado19s,19.3587468,-99.159093
Prolongación Uxmal,General Anaya,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,Nada,Nada,1506179243.127772,,Nada,Nada,Nada,Nada,,1076.0,0,0,0,0,0,,9/22/2017 16:50:05,Daño,Local comercial ,Comercial,Daño,Sí,Nada,Nada,Si tienes info entra a: http://bit.ly/Verificado19s,19.3628337,-99.16015909999999
Triunfo ,Obrera,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Cuauhtémoc ,34.0,0,0,0,0,0,Fray Servando y chimalpopoca ,9/22/2017 16:53:42,Daño,Edificio,Comercial,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4234129,-99.1384775
av. Nuevo León,Caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,-------,Xochimilco,365.0,0,0,0,0,No sé,,9/22/2017 16:53:52,Daño,calle,peatonal,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.401966199999997,-99.17073080000002
 callejón la curva,caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Xochimilco,2.0,0,0,0,0,0, esquina av. nuevo león,9/22/2017 17:04:15,Daño,Casa,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.258710600000004,-99.0875762
la Curva ,Caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Xochimilco,1.0,0,0,0,0,0,av. Nuevo León,9/22/2017 17:10:56,Daño,Casa,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.258516399999998,-99.0876725
Av div del norte,Calyequita,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,En espera de protección civil,,Si tienes info entra a: http://bit.ly/Verificado19s,,4.0,0,0,0,0,0,Entre niños héroes y niños héroes ,9/22/2017 17:17:28,Daño,Tienda 3B,Comercial,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3995351,-99.1700573
Felix cuevas,Del valle,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,337.0,0,0,0,0,0,Esquina con moras. Contra esquina de axa,9/22/2017 17:20:59,Daño,Edificio,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3727219,-99.1742435
Nuevo león,Caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,xochimilco,188.0,0,0,0,0,0,,9/22/2017 17:23:48,Daño,Casa,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.406593,-99.1717148
quinto callejón de alcatraz,Caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,xochimilco,21.0,0,0,0,0,0,,9/22/2017 17:28:45,Daño,Casa,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.256957800000002,-99.0849682
Fray martín de Valencia ,Las ánimas ,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,35.0,0,0,0,0,0,Alvaro Obregón y canal naciional,9/22/2017 17:45:14,Daño,Casa,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.492996100000003,-99.0962305
Josefa Ortiz de Domínguez ,Barrio la lupita,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,0,0,0,0,0,Francisco i. Madero y belisario doninguez,9/22/2017 17:55:12,Daño,Iglesia,,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.357712600000003,-99.17008140000002
begonia,caltogo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,0,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,xochimilco,20.0,0,0,No sé,0,0,av. nuevo león,9/22/2017 17:56:45,Daño,Casa,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3447395,-99.06468220000001
Andrea del Castagno,Nonoalco Mixcoac,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,39.0,0,0,0,0,0,Leonardo da Vinci y Miguel Ángel ,9/22/2017 18:08:11,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3836163,-99.1890905
septima cerrada de Zacapan,caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,xochimilco,69.0,0,0,0,0,0,,9/22/2017 18:08:50,Daño,Casa,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.253204999999998,-99.08320040000001
Miguel Ángel de Quevedo ,Parque de San Andrés,Coyoacán,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,980.0,0,0,0,No sé,0,Esquina Inglaterra ,9/22/2017 18:18:28,Daño,Edificio,Comercial,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3437919,-99.1551015
pino,caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,0,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,xochimilco,9.0,0,0,0,0,0,,9/22/2017 18:43:32,Daño,Casa,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3632902,-99.179007
Calzada del Tlalpan,Portales,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,50.0,0,0,0,0,0,Esquína de los montes,9/22/2017 18:51:06,Daño,Edificio,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3635208,-99.1423351
begonia,caltongo,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,0,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,xochimilco,7.0,0,0,0,0,0,,9/22/2017 19:15:13,Daño,Casa,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3443759,-99.06471009999999
Prolongación Uxmal ,General Anaya,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,No aplica ,1067.0,0,0,0,0,0,Esq. Eje 8 ,9/22/2017 19:35:53,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.362243,-99.1605717
Benito Juarez,Zona Urbana Ejidal Santa Maria Aztahuacan,Iztapalapa,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,81.0,0,0,0,0,0,Esquina calle Herminio Chavarria,9/23/2017 0:18:42,Daño,Bodega,Almacenamiento,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.268102600000002,-99.1031508
Nicolas San Juan ,Del valle,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,NO APLICA ,NO APLICA ,1506179243.127772,,No aplica ,NO APLICA ,NO APLICA ,NO APLICA ,,948.0,0,0,0,0,0,Torres Renee,9/21/2017 19:15:29,Fuga de Gas,Edificio,Habitacional,Fuga de Gas,,NO APLICA ,NO APLICA ,Si tienes info entra a: http://bit.ly/Verificado19s,19.384795,-99.1629509
Amazcala,Florista Coyoacán,Tlalpan,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,0,0,1506179243.127772,,0,0,0,0,,72.0,0,0,0,0,0,,9/21/2017 19:46:30,Fuga de Gas,Casa,Habitacional,Fuga de Gas,Sí,0,0,Si tienes info entra a: http://bit.ly/Verificado19s,19.3042129,-99.1287548
Calzada del Hueso,Ex hacienda Coapa,Tlalpan,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,0,0,1506179243.127772,,0,0,0,0,,480.0,0,0,0,0,0,Esquina Calzada del Hueso,9/21/2017 19:23:02,Derrumbe,Edificio,Comercial,Derrumbe,Sí,0,0,Si tienes info entra a: http://bit.ly/Verificado19s,19.3040173,-99.1240277
Francisco I. Madero ,Barrio Santa Crucita,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,"Carretilla, picos y barretas","Mazos, palas y cinceles",1506179243.127772,,"Apoyo de brigadas delegacionales, arquitectos para valoración y los mismos habitantes ",Gente para turnar la labor,Ninguno ,Ninguno,Xochimilco,59.0,0,0,0,0,0,"Junto a la pulquería ""Templo de Diana""",9/21/2017 21:28:40,Derrumbe,Casa,Habitacional,Derrumbe,Sí,Despensa básica ,Agua,Si tienes info entra a: http://bit.ly/Verificado19s,19.256511,-99.02283220000001
Bolivar,Obrera,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,na,"pilas aa, pilas aaa",1506179243.127772,,no,no,na,"alcohol, agua oxigenada, electrolitos, paracetamol, desinflamatorios, analgesicos, licor de forge, puntas nasales, dramamine, bromuro de ipatropio, salbutamol, venoclisis, cateter",,191.0,No sé,No sé,No sé,No sé,No sé,Entre Bolivar y Chimalpopoca,9/21/2017 21:35:11,Derrumbe,fabrica,Comercial,Derrumbe,Sí,na,na,Si tienes info entra a: http://bit.ly/Verificado19s,19.4214018,-99.1402201
Amsterdam,HIPODROMO CONDESA,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,no,"cascos, anticongelante, silbatos",1506179243.127772,,no,no,no,no,,160.0,No sé,No sé,No sé,No sé,No sé,"Ozuluama, Amsterdam",9/21/2017 21:41:04,Derrumbe,No sé,no se,Derrumbe,Sí,no,no,Si tienes info entra a: http://bit.ly/Verificado19s,19.4101717,-99.1716658
ENRIQUE REBSAMEN,Narvarte Poniente,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,NO,NO,1506179243.127772,,NO,VOLUNTARIOS,NO,NO,,370.0,No sé,No sé,No sé,No sé,No sé,"ENRIQUE REBSAMEN, XOLA",9/21/2017 21:46:18,Derrumbe,No sé,no se,Derrumbe,Sí,NO,NO,Si tienes info entra a: http://bit.ly/Verificado19s,19.396174399999996,-99.158912
ALVARO OBREGON,HIPODROMO CONDESA,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,NO,"LAMPARAS DE MINERO, LUCES FOSFORECENTES",1506179243.127772,,NO,NO,NO,NO,,286.0,No sé,No sé,No sé,No sé,No sé,,9/21/2017 21:57:23,Derrumbe,No sé,Mixto,Derrumbe,Sí,NO,NO,Si tienes info entra a: http://bit.ly/Verificado19s,19.293304,-99.01313890000002
Avenida 8 ,,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,n/a,"rodilleras, coderas, lámparas",1506179243.127772,,n/a,n/a,n/a,n/a,,0.0,No sé,No sé,No sé,No sé,No sé,Esquina Calle C,9/21/2017 22:01:24,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,n/a,n/a,Si tienes info entra a: http://bit.ly/Verificado19s,19.4166697,-99.0975804
Ámsterdam,Condesa,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,n/a,"botas de seguridad, boquilla de oxicorte, linternas, megáfonos, radios, líneas de vida",1506179243.127772,,n/a,n/a,n/a,"Glucosa, termómetros, vendas y gasas",,0.0,No sé,No sé,No sé,No sé,No sé,esquina con Lareda,9/21/2017 22:08:18,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,n/a,n/a,Si tienes info entra a: http://bit.ly/Verificado19s,19.41535,-99.1669756
Avenida 8,,Tlalpan,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,n/a,"rodilleras, coderas, lámparas de minero, impermeables, cascos, chalecos, arneses, líneas de vida, mosquetones, pilas portátiles cargadas y cables para cargar celulares",1506179243.127772,,n/a,n/a,n/a,n/a,,0.0,No sé,No sé,No sé,No sé,No sé,Esquina C MZ XIII,9/21/2017 22:19:38,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,n/a,n/a,Si tienes info entra a: http://bit.ly/Verificado19s,19.4166697,-99.0975804
Escocia,,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,n/a,n/a,1506179243.127772,,n/a,no falta,n/a,Vacunas contra tétanos,,0.0,No sé,No sé,No sé,No sé,No sé,Esquina con Gabriel Mancera ,9/21/2017 22:57:42,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,n/a,n/a,Si tienes info entra a: http://bit.ly/Verificado19s,19.3476574,-99.1456257
n/a,Obrera ,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,n/a,n/a,1506179243.127772,,n/a,n/a,n/a,ungüento para perros rescatistas ,,0.0,"Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos",Bolivar y Chimalpopoca,9/21/2017 23:23:16,Derrumbe,Fábrica,Comercial,Derrumbe,Sí,n/a,agua y electrolitos,Si tienes info entra a: http://bit.ly/Verificado19s,19.4336232,-99.0862628
Calzada de Tlalpan,Educación ,Tlalpan,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,n/a,"Sierras eléctricas, discos de corte grandes y chicos, cortadora grande y chica, cizallas (pinzas de corte), mazos chicos, picos chicos",1506179243.127772,,n/a,voluntarios,n/a,n/a,,0.0,No sé,No sé,No sé,No sé,,,9/22/2017 11:42:49,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,n/a,n/a,Si tienes info entra a: http://bit.ly/Verificado19s,19.290987899999998,-99.16099820000001
Bahía de Perula ,Verónica Anzures,Miguel Hidalgo,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,No hay ayuda,No ha ayuda,1506179243.127772,,No hay Voluntarios ni protección civil,No hay Voluntarios ni protección civil,No hay centro de acopio,No hay centro de acopio,,105.0,0,0,No sé,No sé,No sé,Bahía de las Palmas y ,9/22/2017 12:37:25,Derrumbe,Casa,Habitacional,Derrumbe,Sí,No hay centro de acopio,No hay centro de acopio,Si tienes info entra a: http://bit.ly/Verificado19s,19.436230300000002,-99.1733169
División del Norte y Eugenia ,n/a,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,n/a,n/a,1506179243.127772,,n/a,"se requieren voluntarios solo con equipo completo (casco, botas, chaleco, cubrebocas y guantes) ",n/a,n/a,,0.0,No sé,No sé,No sé,No sé,No sé,atrás de Escocia,9/22/2017 12:51:26,Derrumbe,Edificio,,Derrumbe,Sí,n/a,n/a,Si tienes info entra a: http://bit.ly/Verificado19s,19.3791546,-99.1593241
Emiliano Zapata y Prolongación Peten,Emperadores ,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,1506179243.127772,,,"Médicos especialistas, médicos generales y enfermeros paramédicos. Se necesitan relevos a las 2:00 pm y a las 8:00 pm",,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,No sé,No sé,No sé,No sé,No sé,,9/22/2017 13:21:38,Derrumbe,No sé,,Derrumbe,Sí,,Talco,Si tienes info entra a: http://bit.ly/Verificado19s,19.3665938,-99.1568975
Bretaña ,Zacahuitzco,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,No,No,1506179243.127772,,No,No,Ninguno,Ninguno ,,82.0,0,0,1-5,No sé,0,Irolo y Valdivia ,9/22/2017 15:03:39,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,No,No,Si tienes info entra a: http://bit.ly/Verificado19s,19.373081600000003,-99.1374631
